,Match Datetime,campaign,Competition,scaled midfield,sc_ra,sc_ca,sc_la,Team name,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,Orders,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,Orders_,HomeOrAway_,Opponent,Match Date,Tactic short,Match Type,scaled_midfield,T_C,Indiv Order
49,2024-10-28 20:00:00+01:00,88,World Cup,13.1192,12.6356,19.2166,15.7945,RomÃ¢nia,12.25,13.5,16.5,15.0,12.0,18.25,15.0,10.25,11.75,Normal,0,0,2-5-3,2,5,3,1,5,14,UEQEEHQpUUUWWU,32003000,A,Trinidad & Tobago,8.75,21.25,22.25,20.75,12.25,12.0,12.0,7.75,10.5,Counter-attacks,16,0,4-4-2,4,4,2,0,-10,13,ZQTETQUQEHUPEH,3443000000,H,Tri,2024-10-28,N,WC2,13.119249283638185,bal,N-N--NMDNNMNNN
50,2024-10-25 20:00:00+02:00,88,World Cup,13.6448,13.2278,17.2211,13.9766,RomÃ¢nia,11.5,16.75,16.75,17.0,13.25,17.25,14.0,10.25,12.0,Normal,0,0,3-5-2,3,5,2,0,-3,14,UTEQEQQUQUQWEU,103010300,A,Srbija,12.75,18.0,18.5,18.25,14.25,15.0,13.25,8.5,11.25,Normal,0,0,3-5-2,3,5,2,3,7,14,ZQEUEQQQpHHTEQ,103020300,H,Srb,2024-10-25,N,WC2,13.64482135608505,bal,NN-O-NMNONMN-N
51,2024-10-18 20:00:00+02:00,88,World Cup,10.5849,15.327,18.2936,14.091,RomÃ¢nia,9.75,15.0,14.25,15.25,15.5,18.5,14.25,10.5,12.25,Normal,0,0,2-5-3,2,5,3,2,6,16,ZTEEEHUUpUUPUP,30203000,H,Espana,10.0,18.5,17.75,18.5,13.5,14.0,13.25,10.5,12.75,Play creatively,26,0,3-5-2,3,5,2,2,-10,20,UHEHEUQUHHQWUE,103000300,A,Esp,2024-10-18,N,WC1,10.584907681667543,bal,NN---NMNDNMNNN
52,2024-10-11 20:00:00+02:00,88,World Cup,7.6638,5.6644,6.157,8.1272,RomÃ¢nia,9.75,25.25,31.75,24.75,5.75,6.25,8.25,9.0,13.75,Pressing,15,0,5-4-1,5,4,1,0,-10,16,ZTHQHHUpEpUEWE,2000232230,A,Slovensko,12.5,17.25,16.75,17.25,18.0,18.75,16.0,10.5,12.25,Normal,0,0,3-4-3,3,4,3,0,1,15,ZHEHEUHQEHQQQP,3000,H,Slo,2024-10-11,Pr,WC1,7.663788076888029,AoD,NDNNNDMD-DM-N-
53,2024-10-04 20:00:00+02:00,88,World Cup,10.3916,15.5465,19.3077,16.048,RomÃ¢nia,15.0,15.5,14.25,15.75,15.5,19.25,16.0,10.75,12.0,Normal,0,0,3-4-3,3,4,3,1,5,16,ZTEPEHUHUEUPUH,103000000,H,Cameroon,7.75,23.0,26.75,22.75,11.75,7.5,12.75,7.25,10.75,Counter-attacks,24,0,5-3-2,5,3,2,0,-10,12,ZQUUQQQEQEUQEQ,2000200044,A,Cam,2024-10-04,N,WC1,10.391615748673264,343,NN-O-NMNN-NNNN
54,2024-09-27 20:00:00+02:00,88,World Cup,10.0775,16.5701,18.6095,16.825,RomÃ¢nia,15.5,16.5,15.0,16.5,16.25,18.25,16.5,10.75,12.25,Normal,0,0,3-4-3,3,4,3,2,4,16,ZTEQEHUUEHUPUQ,100000000,H,Kazakhstan,6.25,23.0,25.75,23.0,12.75,11.75,12.5,8.0,11.0,Counter-attacks,23,0,5-3-2,5,3,2,1,-10,13,ZQQQTQHETEQQEW,3404311100,A,Kaz,2024-09-27,N,WC1,10.077466241060002,343,NN-O-NNN-NNNNN
55,2024-09-20 20:00:00+02:00,88,World Cup,9.7717,14.0536,14.3045,13.8026,RomÃ¢nia,10.5,19.75,22.25,20.0,14.0,14.25,13.75,10.25,13.25,Counter-attacks,20,0,4-4-2,4,4,2,0,0,15,ZHHEHTUEUpUWEU,12000,A,Venezuela,9.5,24.5,26.0,24.25,14.5,6.0,12.0,9.25,13.0,Counter-attacks,20,0,4-4-2,4,4,2,1,-10,14,ZPPEUPQHEQQQEH,2002044044,H,Ven,2024-09-20,CA,WC1,9.771654776232191,442ca,NNN-NNN-ODNN-N
56,2024-09-13 20:00:00+02:00,88,World Cup,9.1262,14.3278,11.3114,15.5846,RomÃ¢nia,9.75,22.25,23.75,21.5,14.25,11.25,15.5,10.5,13.25,Counter-attacks,22,0,4-4-2,4,4,2,1,-10,16,ZHHEHTUUEQUQEU,400000,A,Espana,16.0,16.25,15.75,16.0,14.75,15.75,14.5,11.0,13.0,Play creatively,25,0,3-5-2,3,5,2,1,0,19,UHEHEUQHHHQEPU,103000300,H,Esp,2024-09-13,CA,WC1,9.126197744817569,442ca,NNN-NNWN-NNN-N
57,2024-09-06 20:00:00+02:00,88,World Cup,11.0738,15.8722,15.6203,15.8722,RomÃ¢nia,14.0,16.75,15.5,17.0,15.75,15.5,15.75,10.25,12.75,Normal,0,0,3-5-2,3,5,2,1,5,15,ZTEQEHUUpHUQEP,100121000,H,Slovensko,10.5,23.25,24.75,23.0,17.25,12.5,13.0,10.25,13.5,Counter-attacks,18,0,4-4-2,4,4,2,1,-10,16,ZUHEHUHQUEUUEQ,2002040000,A,Slo,2024-09-06,N,WC1,11.073819747496248,bal,NN-O-NNODONN-N
58,2024-08-30 20:00:00+02:00,88,World Cup,13.0076,14.1788,16.1013,12.9772,RomÃ¢nia,13.25,17.25,16.5,15.75,14.75,16.75,13.5,9.75,12.25,Normal,0,0,3-5-2,3,5,2,1,0,12,ZHEQETUHpUUWEW,103021300,A,Cameroon,13.0,17.25,17.25,17.0,12.0,14.75,14.0,8.5,10.75,Normal,0,0,3-5-2,3,5,2,4,0,12,ZQEUEQUUUHUPEU,3001000,H,Cam,2024-08-30,N,WC1,13.007567540183375,bal,NN-O-NMNDOMN-N
59,2024-08-26 20:00:00+02:00,88,World Cup,9.6736,14.0959,13.8529,14.339,RomÃ¢nia,9.0,20.75,20.5,23.25,14.5,14.25,14.75,10.5,13.0,Counter-attacks,20,0,4-4-2,4,4,2,2,-5,15,ZHHEZTUUUEUTEW,40010000,A,Kazakhstan,7.75,23.0,20.0,24.0,14.25,5.75,13.25,7.0,10.5,Counter-attacks,22,0,5-4-1,5,4,1,1,-9,11,ZQQQQTHQEHQEPE,404014410,H,Kaz,2024-08-26,CA,WC1,9.673579501781829,442ca,NNN-WNNON-NN-N
60,2024-08-23 20:00:00+02:00,88,World Cup,11.1774,17.7352,21.6763,17.2425,RomÃ¢nia,11.25,15.5,12.25,15.0,18.0,22.0,17.5,11.75,12.25,Normal,0,0,2-5-3,2,5,3,2,5,15,ZTEEEHUUTUUTHQ,10000,H,Venezuela,7.25,22.75,25.5,22.25,11.0,7.0,14.5,8.75,12.0,Counter-attacks,19,0,4-4-2,4,4,2,1,-10,13,UUPEUPQUEQUUEH,14044,A,Ven,2024-08-23,N,WC1,11.177421203800511,bal,NN---NNNNONNNN
61,2024-08-16 20:00:00+02:00,88,Wildcard,13.7472,16.423,19.1194,16.423,RomÃ¢nia,15.25,17.25,16.75,17.5,16.75,19.5,16.75,10.75,12.25,Normal,0,0,3-4-3,3,4,3,1,4,15,UHEQEQUETUQHUP,3000,H,Comoros,6.75,23.5,24.5,24.5,16.5,6.5,16.0,8.0,11.5,Counter-attacks,24,0,5-3-2,5,3,2,1,-10,13,ZUZTTQTUEEQQEU,2004214144,A,Com,2024-08-16,N,W,13.747195860218568,343,NN-N-NN-NNMNNN
62,2024-08-12 20:00:00+02:00,88,Wildcard,10.1251,14.25,14.0,13.0,RomÃ¢nia,8.5,22.25,23.5,21.75,14.25,14.0,13.0,9.75,12.5,Counter-attacks,19,0,4-4-2,4,4,2,1,-9,15,UTQEHHHTUEUUEW,1000,A,Comoros,12.75,24.75,24.75,22.5,9.5,7.5,8.5,7.5,11.75,Pressing,13,0,4-5-1,4,5,1,0,-10,13,ZQTEQUQQpHTEPE,2402302030,H,Com,2024-08-12,CA,W,10.12507444907683,442ca,NNN-NNNNO-NN-N
63,2024-08-09 20:00:00+02:00,88,Friendly,,,,,RomÃ¢nia,8.75,16.25,15.25,16.5,15.25,19.25,14.75,9.25,11.25,Normal,0,0,3-5-2,3,5,2,4,2,11,ZPEHEUQHUUTEHW,11300,A,England,6.75,21.0,19.75,20.5,13.5,15.25,13.5,10.5,11.75,Counter-attacks,13,0,3-4-3,3,4,3,3,-10,9,ZPEPEHUPEUTQQH,23013000,H,Eng,2024-08-09,N,F,,bal,NN-N-NNNOOM-NN
64,2024-08-02 20:00:00+02:00,88,Europe Cup,11.6215,13.1226,13.6273,12.1132,RomÃ¢nia,14.0,22.0,23.25,22.25,13.0,13.5,12.0,10.0,12.75,Counter-attacks,19,0,4-4-2,4,4,2,0,-8,14,UPHEHQUTEUQUQE,43300300,A,Shqiperia,18.0,17.25,17.25,17.0,12.75,14.0,12.0,9.0,12.0,Normal,0,0,3-5-2,3,5,2,1,0,13,ZTEHEUQHQpQPEU,103012300,H,Shq,2024-08-02,CA,CC,11.621480377609911,442ca,NNN-WMMN-NMNN-
65,2024-07-26 20:00:00+02:00,88,Europe Cup,12.0204,14.8354,17.308,15.5772,RomÃ¢nia,18.5,16.5,15.25,16.0,15.0,17.5,15.75,11.0,12.75,Normal,0,0,3-5-2,3,5,2,0,4,13,UQEQEHUUTQUEQU,103001300,H,Ireland,7.5,26.0,25.5,26.5,10.25,10.75,14.0,8.25,11.75,Counter-attacks,22,0,5-3-2,5,3,2,1,-10,14,ZPUQPZQEEHQQEU,3404220000,A,Ire,2024-07-26,N,CC,12.02035874409624,bal,NN-O-NMNNOM-NN
66,2024-07-19 20:00:00+02:00,88,Europe Cup,13.4635,14.281,16.7015,13.3128,RomÃ¢nia,14.5,16.75,16.25,15.75,14.75,17.25,13.75,10.5,12.5,Normal,0,0,3-5-2,3,5,2,1,1,13,UQEQEHUTUHUUWE,103000300,A,Lietuva,10.5,21.0,22.75,21.0,18.75,7.5,18.5,6.75,10.5,Counter-attacks,19,0,4-4-2,4,4,2,2,-10,15,ZQQEHHUUEQQQEQ,44044,H,Lie,2024-07-19,N,CC,13.463474762097947,bal,NN-O-NMNNNMNN-
67,2024-07-12 20:00:00+02:00,88,Europe Cup,10.6731,16.4549,18.4197,15.4725,RomÃ¢nia,13.75,17.0,16.75,16.5,16.75,18.75,15.75,11.0,12.5,Normal,0,0,3-4-3,3,4,3,1,4,12,UQEQEPUTUEUQHU,3003000,H,Osterreich,10.25,20.75,24.0,21.5,13.25,11.25,12.5,8.75,11.75,Counter-attacks,18,0,4-4-2,4,4,2,0,-8,11,ZQUEUQQUpEQWEU,2000,A,Ost,2024-07-12,N,CC,10.673117962769084,343,NN-N-NMNN-MNNN
68,2024-07-05 20:00:00+02:00,88,Europe Cup,8.8922,12.8717,5.0477,13.8812,RomÃ¢nia,9.5,26.25,28.75,26.5,12.75,5.0,13.75,8.75,13.0,Counter-attacks,20,0,4-4-2,4,4,2,2,-10,12,UZHEQPQUEpUUEQ,42044,A,Portugal,17.5,16.0,17.25,17.0,13.75,16.5,16.25,9.0,11.75,Normal,0,0,3-5-2,3,5,2,0,0,13,ZHEHEHQUHHHPQE,3000300,H,Por,2024-07-05,CA,CC,8.89219267443763,442ca,NNN-NNNW-DNW-W
69,2024-06-28 20:00:00+02:00,88,Europe Cup,12.0626,16.9768,19.1911,13.7782,RomÃ¢nia,15.25,15.25,14.0,13.75,17.25,19.5,14.0,10.75,12.25,Normal,0,0,3-5-2,3,5,2,2,4,13,ZHEQETUQUTUEQP,100110300,H,Shqiperia,16.75,15.0,14.75,16.0,12.75,14.25,12.5,9.0,11.5,Normal,0,0,3-5-2,3,5,2,4,4,12,ZHEHEUUTUHQTEW,103010300,A,Shq,2024-06-28,N,CC,12.062553653522697,bal,NN-O-NNOONM-NN
70,2024-06-24 20:00:00+02:00,88,Europe Cup,13.0354,12.8382,14.852,13.3416,RomÃ¢nia,17.0,17.75,18.5,18.5,12.75,14.75,13.25,10.5,12.75,Normal,0,0,3-5-2,3,5,2,3,4,15,UTEQEHUQTUUWEU,3100300,A,Ireland,11.75,22.25,22.0,21.75,12.75,12.0,12.25,8.25,11.0,Counter-attacks,18,0,4-4-2,4,4,2,1,-10,14,UUUEZQQQHEQEQU,40230300,H,Ire,2024-06-24,N,CC,13.035381453857251,bal,NN-N-NMONNMN-N
71,2024-06-21 20:00:00+02:00,88,Europe Cup,10.44,15.6056,18.9314,17.3964,RomÃ¢nia,12.75,16.75,17.0,17.5,15.25,18.5,17.0,11.0,12.5,Normal,0,0,3-4-3,3,4,3,2,4,14,UHEQETUETUQQPU,3000000,H,Lietuva,14.0,19.0,19.0,19.5,12.75,11.25,12.75,7.75,11.25,Normal,0,0,3-5-2,3,5,2,1,-10,14,ZQEUEHUHUHQETW,103000320,A,Lie,2024-06-21,N,CC,10.43999260575638,343,NN-N-NM-NNNNNN
72,2024-06-17 20:00:00+02:00,88,Europe Cup,10.4797,13.1811,13.4346,13.4346,RomÃ¢nia,9.75,21.5,23.75,21.25,13.0,13.25,13.25,10.0,13.0,Counter-attacks,18,0,4-4-2,4,4,2,2,-7,14,UPQEHTQETUUEUW,0,A,Osterreich,12.5,18.25,17.5,18.25,18.0,14.75,14.25,9.25,11.5,Normal,0,0,3-5-2,3,5,2,3,0,10,ZQEUEQHHHUQUEP,10300,H,Ost,2024-06-17,CA,CC,10.479711126930312,442ca,NNN-NNN-NNN-NN
73,2024-06-14 20:00:00+02:00,88,Europe Cup,11.6742,16.25,18.0,13.5,RomÃ¢nia,11.75,17.25,16.5,15.75,16.25,18.0,13.5,10.25,12.25,Normal,0,0,3-5-2,3,5,2,1,2,13,UPEQEHUQUHQEUP,100300,H,Portugal,5.75,27.0,25.5,27.5,14.25,7.25,14.75,8.75,13.0,Counter-attacks,24,0,5-3-2,5,3,2,2,-10,12,ZHTHHHQEUEQQEU,2404202044,A,Por,2024-06-14,N,CC,11.674195479524982,bal,NN-N-NNONNM-NN
74,2024-06-07 20:00:00+02:00,88,Friendly,,,,,RomÃ¢nia,9.25,16.25,15.75,16.5,13.5,15.25,14.25,10.0,11.5,Normal,0,0,3-5-2,3,5,2,1,1,11,UHEHEQQQUHUWEH,100000,A,Bosna i Hercegovina,7.75,17.75,18.75,17.25,13.5,12.75,13.5,7.5,10.25,Normal,0,0,4-4-2,4,4,2,0,0,11,ZQHEZHQUETQUEH,0,H,Bos,2024-06-07,N,F,,bal,NN-N-NNONNNN-N
75,2024-05-31 20:00:00+02:00,88,Friendly,,,,,RomÃ¢nia,9.5,15.25,15.75,16.0,12.5,13.5,13.0,9.75,11.0,Normal,0,0,3-5-2,3,5,2,3,6,11,ZZEQEHTSUHQPEU,100000,H,Moldova,9.75,11.0,17.75,12.25,7.25,14.5,7.0,8.25,9.75,Normal,0,0,3-5-2,3,5,2,0,0,8,ZETTUEQHTUQWEH,3000300,A,Mol,2024-05-31,N,F,,bal,NN-N-NNONNNN-N
76,2024-05-24 20:00:00+02:00,86,World Cup,8.2873,16.793,7.3013,17.0364,RomÃ¢nia,9.0,21.25,22.25,21.0,17.25,7.5,17.5,9.25,12.25,Counter-attacks,19,0,4-4-2,4,4,2,0,-10,15,ZTQEQPQUEHQTEU,44044,N,Latvija,14.75,14.25,13.5,11.5,17.5,20.25,14.25,10.5,11.5,Normal,0,0,2-5-3,2,5,3,4,10,14,ZUEEPEZUQUUQHQ,131003000,H,Lat,2024-05-24,CA,WCF,8.287297230797591,442ca,NNN-NNNW-WNW-W
77,2024-05-20 20:00:00+02:00,86,World Cup,12.1887,15.133,13.8926,13.3965,RomÃ¢nia,17.75,18.25,18.25,18.0,15.25,14.0,13.5,10.0,12.5,Normal,0,0,3-5-2,3,5,2,1,0,16,ZTEQEPQHUTQETW,3301400,N,Espana,19.0,16.0,16.0,16.25,16.0,19.75,16.75,10.25,12.0,Normal,0,0,3-5-2,3,5,2,0,2,18,UUEHEUQQHUQEPQ,3010300,H,Esp,2024-05-20,N,WCSF,12.188675316686046,bal,NN-N-NMMNOW-NN
78,2024-05-17 20:00:00+02:00,86,World Cup,12.2332,8.4517,7.9687,8.4517,RomÃ¢nia,12.5,22.75,25.25,22.25,8.75,8.25,8.75,9.75,13.0,Pressing,12,0,4-5-1,4,5,1,0,-10,15,ZTQEHPHTUHQEWE,2002300230,N,ÄŒeskÃ¡ republika,13.75,20.75,17.5,19.75,14.0,8.0,14.25,9.75,11.5,Attack in wings,22,0,4-4-2,4,4,2,1,-10,14,ZUUEUQUQEUTQEU,400304344,H,ÄŒes,2024-05-17,Pr,WC5,12.2331959523834,AoD,NDN-NDMNNDM-N-
79,2024-05-13 20:00:00+02:00,86,World Cup,11.686,15.9188,14.9239,14.1777,RomÃ¢nia,14.75,17.5,16.75,18.25,16.0,15.0,14.25,10.75,12.75,Normal,0,0,3-4-3,3,4,3,5,4,15,ZTEQEPQETHQUTP,100003000,N,PerÃº,11.75,17.0,18.0,17.75,13.75,15.75,14.25,10.75,12.75,Normal,0,0,3-5-2,3,5,2,2,-5,19,ZQETEQQHUHUWUE,3000000,A,Per,2024-05-13,N,WC5,11.68603890896536,343,NN-O-NN-NNMNNN
80,2024-05-10 20:00:00+02:00,86,World Cup,10.9768,15.4107,19.3876,18.1448,RomÃ¢nia,14.25,16.25,14.5,16.25,15.5,19.5,18.25,11.0,12.5,Normal,0,0,3-4-3,3,4,3,0,4,15,ZPEQETQEUUQWTU,103010000,N,Suomi,8.5,24.0,24.0,24.25,18.75,7.75,17.0,9.75,13.5,Counter-attacks,20,0,4-4-2,4,4,2,0,-10,14,ZZHEQHHHpEHUEQ,2040042044,H,Suo,2024-05-10,N,WC5,10.97679162387805,343,NN-O-NM-NONNNN
81,2024-05-03 20:00:00+02:00,86,World Cup,12.4019,9.2226,15.371,15.1345,RomÃ¢nia,13.75,15.25,17.5,17.5,9.75,16.25,16.0,10.5,12.75,Pressing,12,0,3-5-2,3,5,2,0,-3,14,UTEQEPQHUUQUWE,3103000000,N,Argentina,11.75,22.75,26.0,22.5,13.75,14.5,13.5,8.0,11.75,Counter-attacks,17,0,4-4-2,4,4,2,2,-10,15,ZUHEUUHUEQUUEP,300300,H,Arg,2024-05-03,Pr,WC4,12.401907465316713,AoD,NM-O-NMNNNNNN-
82,2024-04-29 20:00:00+02:00,86,World Cup,11.2131,16.6297,18.3416,16.6297,RomÃ¢nia,12.0,14.75,13.5,15.0,17.0,18.75,17.0,10.75,12.5,Play creatively,24,0,3-4-3,3,4,3,4,10,15,UPEQETQUEQQPQU,100000,N,China,4.0,24.5,25.25,22.75,14.0,9.0,15.75,8.25,12.0,Counter-attacks,21,0,5-3-2,5,3,2,1,-10,14,ZHHPHHQEpEQWEH,400012104,A,Chi,2024-04-29,PC,WC4,11.213085813046934,343,NN-N-NNO-NNNNN
83,2024-04-26 20:00:00+02:00,86,World Cup,11.8649,14.8762,14.6323,14.3884,RomÃ¢nia,11.5,18.5,17.5,17.25,15.25,15.0,14.75,10.5,12.75,Normal,0,0,3-5-2,3,5,2,1,2,14,UPEQETQHQUQUWE,0,N,Belgium,9.5,21.5,24.25,21.75,13.25,12.75,13.25,10.0,12.25,Counter-attacks,17,0,4-4-2,4,4,2,1,-10,19,UQHEUUHUEHQUEU,0,H,Bel,2024-04-26,N,WC4,11.864918137156202,bal,NN-N-NNNNNNNN-
84,2024-04-19 20:00:00+02:00,86,World Cup,13.5858,9.7181,8.77,9.9551,RomÃ¢nia,13.75,21.5,22.25,20.5,10.25,9.25,10.5,9.5,13.0,Pressing,11,0,3-5-2,3,5,2,2,-10,15,ZHEQETQQUHQUWE,103000300,N,Espana,12.25,16.0,14.75,16.0,19.25,21.5,18.75,10.75,12.25,Normal,0,0,3-4-3,3,4,3,2,5,17,UUEUEUQUHEQUQU,103000000,H,Esp,2024-04-19,Pr,WC3,13.585829976168885,AoD,NN-O-NMNNNMNN-
85,2024-04-15 20:00:00+02:00,86,World Cup,13.2534,12.6805,12.6805,12.9244,RomÃ¢nia,12.25,19.0,18.5,19.0,13.0,13.0,13.25,10.0,13.0,Normal,0,0,3-5-2,3,5,2,2,0,15,ZTEQEHQQUHQPUE,100010000,N,Italia,12.5,15.5,15.0,14.5,14.75,15.75,13.5,9.25,11.25,Play creatively,23,0,3-5-2,3,5,2,0,0,10,UTEUEHQQHHQEWQ,103000300,A,Ita,2024-04-15,N,WC3,13.253443369381907,bal,NN-O-NNNONNNN-
86,2024-04-12 20:00:00+02:00,86,World Cup,11.6073,13.8255,17.0933,16.3392,RomÃ¢nia,13.0,17.25,16.75,17.75,13.75,17.0,16.25,10.5,12.5,Normal,0,0,3-4-3,3,4,3,2,4,15,ZHEQETQEUQQWQU,3100000,N,MÃ©xico,8.5,21.75,23.75,22.0,11.75,13.25,12.5,9.0,12.25,Counter-attacks,17,0,4-4-2,4,4,2,0,-10,16,ZUPEUQUEQHHPEU,3400310300,H,MÃ©x,2024-04-12,N,WC3,11.607306132651876,343,NN-N-NM-ONNNNN
87,2024-04-05 20:00:00+02:00,86,World Cup,12.9066,9.9551,9.7063,10.204,RomÃ¢nia,14.0,20.75,21.25,20.5,10.0,9.75,10.25,9.75,13.0,Pressing,11,0,4-5-1,4,5,1,0,-10,14,UUQEHTQUHQUEEU,110300030,A,RepÃºblica Dominicana,14.0,17.5,17.75,17.25,15.25,17.5,15.75,9.0,11.5,Normal,0,0,3-4-3,3,4,3,1,1,16,ZPETEQUHEHQQTP,3013000,H,Rep,2024-04-05,Pr,WC2,12.90661549999068,AoD,NNO-ONMNNNM--N
88,2024-03-29 20:00:00+01:00,86,World Cup,14.1066,13.3518,14.8633,13.3518,RomÃ¢nia,18.5,16.5,15.75,16.5,13.25,14.75,13.25,9.75,12.25,Pressing,10,0,3-5-2,3,5,2,3,5,15,UHEHETQUUHQUQE,103100300,H,Israel,17.25,16.0,14.5,16.0,14.25,13.0,17.0,9.0,11.75,Play creatively,24,0,3-5-2,3,5,2,2,0,14,ZUEUEHHQUHHTWE,103004320,A,Isr,2024-03-29,Pr,WC2,14.106570013833414,AoD,NN-O-NMONNMNN-
89,2024-03-25 20:00:00+01:00,86,World Cup,13.447,12.5515,13.0638,12.8077,RomÃ¢nia,14.0,18.75,18.75,18.75,12.25,12.75,12.5,9.75,12.5,Normal,0,0,3-5-2,3,5,2,2,-4,14,UUEHETQUHUQEUT,103100300,A,Srbija,6.75,20.75,20.25,22.75,20.5,11.0,18.0,8.5,11.0,Counter-attacks,19,0,4-3-3,4,3,3,1,-8,15,ZQHEHQQUEEQUUH,40141404,H,Srb,2024-03-25,N,WC2,13.447007810660564,bal,NN-O-NMONNM-NN
90,2024-03-22 20:00:00+01:00,86,World Cup,10.3988,17.5861,19.4234,14.9613,RomÃ¢nia,11.75,16.75,16.0,16.75,16.75,18.5,14.25,9.75,11.75,Normal,0,0,3-4-3,3,4,3,4,3,14,UHEHEUQUUEQQQU,13000,H,Srbija,12.75,9.0,14.75,9.0,13.75,20.75,14.5,8.5,10.25,Attack in the middle,24,0,2-5-3,2,5,3,2,10,14,ZEHEQEQHTHQUUH,1130003000,A,Srb,2024-03-22,N,WC2,10.398827985819915,343,NN-N-NNNO-MNNN
91,2024-03-18 20:00:00+01:00,86,World Cup,13.2262,19.1984,21.4424,13.2145,RomÃ¢nia,15.25,12.5,11.75,10.0,19.25,21.5,13.25,9.75,11.5,Play creatively,25,0,2-5-3,2,5,3,1,10,14,UUEEHEQUUHQWQU,101003000,A,Israel,13.5,18.0,17.75,18.5,11.75,11.75,11.75,11.5,13.0,Play creatively,24,0,3-5-2,3,5,2,5,0,13,ZUEUEHUUQHHTHE,103000320,H,Isr,2024-03-18,PC,WC2,13.22621090392167,AoA,NN--O-NONNMNNN
92,2024-03-15 20:00:00+01:00,86,World Cup,11.1921,14.6536,15.6642,15.4115,RomÃ¢nia,11.75,18.5,17.25,16.75,14.5,15.5,15.25,9.5,12.25,Normal,0,0,3-5-2,3,5,2,3,1,14,UUEHEUQUHUQUEP,1000,H,RepÃºblica Dominicana,10.5,17.5,17.5,18.5,14.25,15.75,14.5,9.0,11.5,Normal,0,0,3-5-2,3,5,2,2,0,16,UQEPEPUUTHUWWE,3010300,A,Rep,2024-03-15,N,WC2,11.192058632955131,bal,NN-N-NNNNONN-N
93,2024-03-08 20:00:00+01:00,86,World Cup,9.7391,16.0956,17.6533,15.3168,RomÃ¢nia,12.5,16.75,15.75,17.25,15.5,17.0,14.75,10.0,12.25,Normal,0,0,3-4-3,3,4,3,2,1,14,ZUEQEUQEHQQQQU,100003000,A,Latvija,12.75,20.25,19.75,20.0,15.25,17.5,15.25,10.75,11.5,Normal,0,0,3-4-3,3,4,3,5,0,14,ZQEHEHQQEQQPHQ,3003000,H,Lat,2024-03-08,N,WC1,9.739106318671356,343,NN-O-NN-NNMNNN
94,2024-03-01 20:00:00+01:00,86,World Cup,10.4619,11.6206,8.6537,9.8899,RomÃ¢nia,13.5,22.5,25.25,22.25,11.75,8.75,10.0,9.0,13.5,Counter-attacks,19,0,4-5-1,4,5,1,0,-9,14,ZUQEQUQQHHQEEU,10012030,H,Hong Kong,14.25,22.5,22.75,22.75,6.0,7.5,7.75,11.75,13.5,Long shots,16,0,4-5-1,4,5,1,3,-10,15,ZHPEHHZQQPQEQE,2112300030,A,Hon,2024-03-01,CA,WC1,10.461903816482796,otherca,NNN-ONNODNM--N
95,2024-02-23 20:00:00+01:00,86,World Cup,6.9933,13.7944,5.4192,14.2871,RomÃ¢nia,7.5,23.5,25.0,24.25,14.0,5.5,14.5,8.75,13.0,Counter-attacks,22,0,5-3-2,5,3,2,1,-10,14,ZUQQHUQHEEQUEU,4002044,A,Barbados,12.25,16.25,15.0,16.0,14.0,17.0,14.75,10.25,11.5,Normal,0,0,3-4-3,3,4,3,1,0,13,ZUEUEUQHEUUZPQ,103003000,H,Bar,2024-02-23,CA,WC1,6.993283661215765,hardca,NNNNWNND--NW-W
96,2024-02-16 20:00:00+01:00,86,World Cup,9.8654,12.2564,12.0113,12.2564,RomÃ¢nia,10.5,21.25,23.25,21.0,12.5,12.25,12.5,9.25,12.5,Counter-attacks,18,0,4-4-2,4,4,2,1,-9,14,ZUHEQUQUEHQWUE,10000,A,Guam,13.75,16.75,18.25,17.75,12.25,14.0,13.25,8.0,11.25,Normal,0,0,3-5-2,3,5,2,1,0,14,UQEHEPQHpUHPET,3020300,H,Gua,2024-02-16,CA,WC1,9.86539108929104,442ca,NNN-NNNO-NNNN-
97,2024-02-09 20:00:00+01:00,86,World Cup,9.1979,14.8233,12.9704,13.202,RomÃ¢nia,11.5,22.0,21.5,22.75,16.0,14.0,14.25,9.5,12.5,Counter-attacks,19,0,4-4-2,4,4,2,0,-6,14,ZHQEUUQQUEQPUE,40000300,H,Chile,8.5,27.25,29.5,28.0,7.75,4.0,15.75,10.25,14.0,Counter-attacks,21,0,5-4-1,5,4,1,2,-10,14,ZUHUHHQpEHQEEH,2004022404,A,Chi,2024-02-09,CA,WC1,9.197937403495615,442ca,NNN-WNNNN-MNN-
