,Match Datetime,campaign,Competition,Team name,sc_ra,sc_ca,sc_la,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,Orders,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,Orders_,HomeOrAway_,id,scaled midfield,Opponent,Match Date,Tactic short,Match Type,scaled_midfield,T_C,Indiv Order
34,2025-03-14 12:00:00,90,Asia and Oceania Cup,Hayastan,13.9938,4.6646,10.5567,6.25,25.25,27.5,27.0,14.25,4.75,10.75,8.5,14.0,Counter-attacks,23,0,5-3-2,5,3,2,1,-10,20,ZQUUQQQEQEHQEQ,404012144,A,Pakistan,16.0,8.5,10.75,14.0,13.5,19.25,17.0,8.5,9.75,Normal,0,0,2-5-3,2,5,3,2,10,13,ZEEESQHPHUUPTQ,1130110020.0,H,36368080,9.5992,Pak,2025-03-14,CA,CC,9.59919494014798,hardca,NNWNWNO-D-OW-W
35,2025-03-07 12:00:00,90,Asia and Oceania Cup,Hayastan,13.0165,14.4364,13.9631,16.75,14.0,15.0,15.5,13.75,15.25,14.75,8.25,11.0,Normal,0,0,3-5-2,3,5,2,3,2,18,ZQEUEQHQQHUUET,103000302,H,Palestine,17.0,8.0,12.0,7.75,11.75,17.75,11.25,9.25,10.0,Attack in the middle,24,0,2-5-3,2,5,3,6,10,15,ZETEHEHTUUUQQW,1130013000.0,A,36368058,17.0714,Pal,2025-03-07,N,CC,17.07137049058705,bal,NN-O-NMNNNMN-D
36,2025-02-28 12:00:00,90,Asia and Oceania Cup,Hayastan,12.0174,10.5753,11.777,12.75,19.5,22.25,20.0,12.5,11.0,12.25,7.25,11.5,Counter-attacks,18,0,4-4-2,4,4,2,1,-1,17,ZQQEUQHQEHUUQE,0,A,Bahrain,10.0,22.5,22.75,23.5,11.75,11.25,12.0,8.5,11.5,Counter-attacks,18,0,4-4-2,4,4,2,0,-10,12,ZZZEHQQPpEQQEP,2042002000.0,H,36368037,14.6212,Bah,2025-02-28,CA,CC,14.621158986459552,442ca,NNN-NNNN-NNNN-
37,2025-02-21 12:00:00,90,Asia and Oceania Cup,Hayastan,17.4049,19.9921,12.4656,14.5,17.5,13.25,6.75,18.5,21.25,13.25,8.0,10.0,Normal,0,0,2-5-3,2,5,3,1,10,15,ZQUEEEUQQHUUQQ,3000,H,Al Urdun,10.75,23.5,24.75,23.75,6.75,4.5,7.0,7.0,11.5,Pressing,14,0,4-5-1,4,5,1,2,-10,11,ZZHEQSQpUpHETE,2042320232.0,A,36368016,16.5584,Al ,2025-02-21,N,CC,16.558399993671717,att,NNN---NNNNMNNN
38,2025-02-14 12:00:00,90,Asia and Oceania Cup,Hayastan,9.477,8.2924,10.4247,10.75,23.5,26.25,22.75,10.0,8.75,11.0,7.5,12.0,Counter-attacks,18,0,4-4-2,4,4,2,2,-10,16,ZQQEUQUQQEUEQQ,0,A,Hong Kong,16.5,16.5,15.75,17.75,15.75,16.75,15.25,9.75,12.0,Normal,0,0,3-5-2,3,5,2,1,0,13,ZQEUEPQQTUHUEP,110000.0,H,36367995,14.8032,Hon,2025-02-14,CA,CC,14.803195654187594,442ca,NNN-NNNNN-N-NN
39,2025-02-07 12:00:00,90,Asia and Oceania Cup,Hayastan,12.3688,19.7425,15.6988,15.0,9.75,12.75,14.0,13.0,20.75,16.5,9.0,10.5,Normal,0,0,2-5-3,2,5,3,5,10,16,ZEQEEQUQQQUQQQ,1030003000,H,Pakistan,16.0,13.5,11.5,8.75,16.75,17.75,9.5,8.25,10.25,Normal,0,0,2-5-3,2,5,3,4,10,13,ZHEPEEQTPHPHTW,1101003020.0,A,36367975,17.4551,Pak,2025-02-07,N,CC,17.4551035438055,AoA,N-O--NMNNNMNNN
40,2025-02-03 12:00:00,90,Asia and Oceania Cup,Hayastan,11.4325,11.4325,10.2163,16.5,20.5,21.25,19.75,11.75,11.75,10.5,8.75,12.25,Normal,0,0,3-5-2,3,5,2,3,-2,16,ZUEPEQUQQQUEQQ,103000300,A,Palestine,13.75,17.25,15.25,16.75,13.75,16.0,15.0,7.75,10.25,Normal,0,0,3-5-2,3,5,2,1,4,14,ZZEHEHUTHUQEQH,2000101000.0,H,36367953,18.6132,Pal,2025-02-03,N,CC,18.61317768475817,bal,NN-O-NMNNNM-NN
41,2025-01-31 12:00:00,90,Asia and Oceania Cup,Hayastan,11.919,15.811,14.1082,14.25,14.5,15.5,16.5,12.25,16.25,14.5,9.0,11.25,Normal,0,0,3-5-2,3,5,2,0,2,14,ZQEPEUUQQQUEQQ,103000300,H,Bahrain,9.0,23.75,23.75,22.75,11.5,11.25,10.25,8.5,11.75,Counter-attacks,19,0,4-4-2,4,4,2,0,-10,18,ZPUEQQQUpEQZEH,2042022300.0,A,36367932,17.1659,Bah,2025-01-31,N,CC,17.165901912472858,bal,NN-O-NMNNNM-NN
42,2025-01-27 12:00:00,90,Asia and Oceania Cup,Hayastan,11.4325,11.919,12.4055,9.0,21.5,23.5,21.5,11.75,12.25,12.75,9.0,12.0,Counter-attacks,19,0,4-4-2,4,4,2,0,-10,17,ZQTEQUUQEQUEQQ,0,A,Al Urdun,12.0,17.75,17.75,18.5,14.0,14.25,11.75,7.5,10.75,Normal,0,0,3-5-2,3,5,2,0,0,12,ZHEHEZQTpUHUEP,120020300.0,H,36367911,14.2314,Al ,2025-01-27,CA,CC,14.23144376979279,442ca,NNN-NNNN-NN-NN
43,2025-01-24 12:00:00,90,Asia and Oceania Cup,Hayastan,12.4055,18.9731,17.0272,10.75,11.0,14.0,13.75,12.75,19.5,17.5,9.25,10.75,Normal,0,0,2-5-3,2,5,3,2,10,14,ZEPEEUUQQQUQQQ,30000000,H,Hong Kong,7.25,23.75,23.25,23.0,12.75,11.75,13.75,9.25,12.5,Counter-attacks,18,0,4-4-2,4,4,2,2,-10,12,ZUPEUPQEPHHUEW,400000000.0,A,36367890,15.713,Hon,2025-01-24,N,CC,15.713007388208933,att,N-N--NMNNNNNNN
44,2025-01-17 20:00:00,90,Friendly,Hayastan,,,,8.75,7.5,13.75,18.75,6.5,13.25,13.0,7.75,9.75,Normal,0,0,3-4-3,3,4,3,3,0,10,ZEPEQQEQQQUUWH,1000000,A,Misr,8.0,19.0,18.75,12.75,10.75,11.25,6.75,7.75,9.25,Normal,0,0,3-5-2,3,5,2,1,-10,9,ZTZEQEQQQZQHEZ,0.0,H,36397513,,Mis,2025-01-17,N,F,,343,N-N-NN-ONNNNNN
45,2025-01-10 20:00:00,90,Friendly,Hayastan,,,,8.0,9.75,14.25,17.25,8.75,13.75,12.0,8.0,10.0,Normal,0,0,5-3-2,5,3,2,0,0,11,ZUPQQQEQEQUEWH,10010000,A,Ecuador,10.5,11.0,14.75,10.0,6.75,6.25,9.0,6.5,8.75,Normal,0,0,4-5-1,4,5,1,0,0,9,ZQQHUETUPHQEHE,1340400.0,H,36360466,,Ecu,2025-01-10,N,F,,bal,NNNONN-O-NN-NN
