,Match Datetime,campaign,Competition,scaled midfield,sc_ra,sc_ca,sc_la,Team name,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,Orders,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,Orders_,HomeOrAway_,id,Opponent,Match Date,Tactic short,Match Type,scaled_midfield,T_C,Indiv Order
49,2024-12-06 20:00:00+01:00,88,Friendly,,,,,Ukraina,10.75,21.5,25.0,22.75,9.5,8.5,9.75,7.75,12.0,Pressing,13,0,4-5-1,4,5,1,0,-10,10,ZTPEQZQHHUUEHE,0,H,FÃ¸royar,5.0,19.0,20.5,12.5,14.5,14.0,11.25,10.25,12.75,Counter-attacks,15,0,4-3-3,4,3,3,0,0,12,ZUPTQETEEUHTUW,0,A,35676233,FÃ¸r,2024-12-06,Pr,F,,AoD,NNN-NNNNNNN-N-
50,2024-11-29 20:00:00+01:00,88,Friendly,,,,,Ukraina,7.75,21.25,22.25,22.75,9.75,9.0,10.5,8.0,11.75,Pressing,12,0,5-4-1,5,4,1,0,0,10,ZZQUPTZHEHUETE,2004200000,A,Nippon,11.0,15.5,12.75,7.0,19.25,20.75,9.5,10.0,11.0,Normal,0,0,2-5-3,2,5,3,0,10,13,UQQEEEQQTUQTUH,11003000,H,35629081,Nip,2024-11-29,Pr,F,,AoD,NDNNWDNN-NN-N-
51,2024-11-22 20:00:00+01:00,88,Friendly,,,,,Ukraina,10.0,22.75,25.75,23.0,9.75,6.5,9.5,7.0,12.0,Pressing,13,0,4-5-1,4,5,1,1,-10,11,ZUPEQZZHHUUETE,2,H,Panama,7.5,20.0,23.25,14.25,9.0,4.75,7.5,6.5,11.0,Normal,0,0,5-5-0,5,5,0,0,0,10,UPHUUHUHpQQEEE,200,A,35582302,Pan,2024-11-22,Pr,F,,AoD,NNN-NNNNNNN-D-
52,2024-11-15 20:00:00+01:00,88,World Cup,10.7493,11.0574,21.036,22.1147,Ukraina,13.5,13.25,14.5,17.75,10.25,19.5,20.5,8.75,10.25,Normal,0,0,3-4-3,3,4,3,1,10,11,ZZEEQUEHTHUPPQ,2000140000,H,Chile,11.25,23.5,24.5,26.25,6.0,7.75,15.5,10.0,12.75,Counter-attacks,19,0,4-4-2,4,4,2,4,-10,16,ZUUEUUQEHQQEWQ,2040304000,A,35352837,Chi,2024-11-15,N,WC2,10.749343652840643,343,ND--NN-NOWNNNN
53,2024-11-08 20:00:00+01:00,88,World Cup,13.9655,15.0539,14.2328,14.5065,Ukraina,16.75,18.0,17.0,17.75,13.75,13.0,13.25,8.0,11.5,Normal,0,0,3-5-2,3,5,2,3,0,12,ZUEZEZUUUHHPET,100000002,H,Al Urdun,16.5,13.75,15.0,14.0,12.0,18.25,12.5,10.25,11.25,Normal,0,0,2-5-3,2,5,3,3,0,13,ZHEEEZHHHQHHWU,3331013000,A,35352805,Al ,2024-11-08,N,WC2,13.965486663454053,bal,NN-O-NNNNNNN-D
54,2024-11-04 20:00:00+01:00,88,World Cup,12.5757,6.7816,13.8344,14.9194,Ukraina,9.75,21.5,23.0,23.75,6.25,12.75,13.75,7.25,11.0,Counter-attacks,17,0,4-4-2,4,4,2,0,-7,12,ZZZEPUEpHHHEWT,2040200000,A,Island,13.75,15.75,14.0,15.5,12.75,15.75,14.0,8.75,11.5,Normal,0,0,3-5-2,3,5,2,1,5,14,ZHEHEPQHUHHEQH,103111300,H,35352778,Isl,2024-11-04,CA,WC2,12.575710376156009,442ca,NDN-WN-DNNN-NN
55,2024-11-01 20:00:00+01:00,88,World Cup,13.6584,15.7649,13.8288,14.6586,Ukraina,15.5,18.0,17.5,17.5,14.25,12.5,13.25,7.5,10.75,Normal,0,0,3-5-2,3,5,2,2,0,11,ZZEQEPHZHHQPET,3400002,H,Island,15.5,17.0,16.5,16.0,14.0,15.5,12.5,8.5,11.0,Normal,0,0,3-5-2,3,5,2,1,0,14,ZPEHETHHUHQEQH,103000300,A,35352741,Isl,2024-11-01,N,WC2,13.65836046543119,bal,NN-N-NMWNNNN-D
56,2024-10-28 20:00:00+01:00,88,World Cup,8.6124,12.8989,6.169,17.9463,Ukraina,6.25,16.75,20.0,23.75,11.5,5.5,16.0,6.75,10.75,Counter-attacks,21,0,5-4-1,5,4,1,0,-4,11,ZUTZPZQHEZUEET,404014414,A,Al Urdun,11.75,16.0,16.75,16.25,19.75,11.75,6.5,8.5,11.0,Normal,0,0,3-5-2,3,5,2,0,1,17,ZQEPEHHQHHHUEH,130400340,H,35352712,Al ,2024-10-28,CA,WC2,8.612392122604657,hardca,NNWNWNOW-WO--W
57,2024-10-25 20:00:00+02:00,88,World Cup,16.0445,15.5289,13.7172,11.129,Ukraina,10.5,17.0,17.0,15.5,15.0,13.25,10.75,7.5,10.5,Normal,0,0,3-5-2,3,5,2,0,0,12,ZZEHEQHZPUUTEW,133400320,A,Chile,10.5,20.75,21.25,20.5,10.5,12.25,12.5,11.25,12.25,Normal,0,0,3-4-3,3,4,3,5,5,16,ZUEUEUQHEQQQPQ,2003000000,H,35352680,Chi,2024-10-25,N,WC2,16.044496514557512,bal,NN-O-MMWNNMD-N
58,2024-10-18 20:00:00+02:00,88,World Cup,13.3723,19.4102,13.6396,20.984,Ukraina,10.0,14.75,12.75,14.25,18.5,13.0,20.0,7.5,10.25,Normal,0,0,3-4-3,3,4,3,2,5,11,ZPEPEUUHEHQQTH,101041424,A,Eesti,9.0,22.25,24.25,22.5,12.75,10.5,12.25,7.75,11.0,Counter-attacks,24,0,5-3-2,5,3,2,1,-10,14,ZUHHHUQEHEQEQU,1000,H,34468768,Ees,2024-10-18,N,WC1,13.372297629317208,343,NN-O-NON-WOWDW
59,2024-10-11 20:00:00+02:00,88,World Cup,12.785,14.7922,15.0517,14.2732,Ukraina,16.75,17.25,17.25,17.25,14.25,14.5,13.75,6.5,10.25,Normal,0,0,3-5-2,3,5,2,1,0,12,ZUEZEPQQPHUQEH,0,H,Iran,16.5,18.75,19.5,18.25,12.0,10.25,10.75,7.75,11.5,Pressing,12,0,4-5-1,4,5,1,2,-2,14,ZUHEHHQHUpHEEW,110300230,A,34468720,Ira,2024-10-11,N,WC1,12.784959597322027,bal,NN-N-NNNNNNN-N
60,2024-10-04 20:00:00+02:00,88,World Cup,11.7338,13.8111,13.56,14.3134,Ukraina,9.25,23.0,22.0,22.25,13.75,13.5,14.25,7.5,11.0,Counter-attacks,18,0,4-4-2,4,4,2,1,-6,11,ZPZEPUQEPHUQEH,400000000,A,SÃ£o TomÃ© e PrÃ­ncipe,16.5,13.75,12.0,13.0,13.75,17.75,15.0,8.75,10.75,Play creatively,25,0,2-5-3,2,5,3,3,10,15,ZUEEEUQHQUQPQU,30003000,H,34468671,SÃ£o,2024-10-04,CA,WC1,11.73377437533483,442ca,NNW-NNN-NNNN-N
61,2024-09-27 20:00:00+02:00,88,World Cup,15.5021,14.3097,13.5292,14.3097,Ukraina,15.5,19.5,19.0,19.0,13.75,13.0,13.75,8.0,11.25,Normal,0,0,3-5-2,3,5,2,3,0,11,ZTEPEPUHHPZQET,2,A,Prathet Thai,17.0,15.0,12.5,11.75,21.0,19.0,12.5,9.75,11.25,Normal,0,0,2-5-3,2,5,3,0,10,14,ZQEZEEUHHHpHUU,104102000,H,34468623,Pra,2024-09-27,N,WC1,15.502137922619754,bal,NN-N-NNNNNNN-D
62,2024-09-20 20:00:00+02:00,88,World Cup,12.057,19.5534,19.5534,9.6464,Ukraina,12.0,17.75,17.0,17.5,18.75,18.75,9.25,8.25,10.5,Normal,0,0,3-4-3,3,4,3,2,0,13,ZPEZETQZHPEHPQ,20410000,H,Colombia,9.75,21.0,22.75,21.25,14.0,13.25,14.0,10.25,12.5,Counter-attacks,19,0,4-4-2,4,4,2,2,-10,16,ZQQEUQQUEUQEQU,0,A,34468574,Col,2024-09-20,N,WC1,12.057030259672064,343,NN-N-DNWON-NNN
63,2024-09-13 20:00:00+02:00,88,World Cup,14.4915,14.2138,17.0059,14.7215,Ukraina,14.0,16.75,17.75,18.0,14.0,16.75,14.5,7.25,10.75,Normal,0,0,3-5-2,3,5,2,2,0,12,ZTEZEPQUHPUQEP,300,H,Eesti,14.25,18.0,17.5,18.25,13.25,14.25,13.75,8.0,10.75,Normal,0,0,3-5-2,3,5,2,4,0,13,ZUEHEUHHQHQEQW,103000300,A,34468524,Ees,2024-09-13,N,WC1,14.491508705709002,bal,NN-N-NNNNNMN-N
64,2024-09-06 20:00:00+02:00,88,World Cup,11.5646,12.7764,13.2979,14.8623,Ukraina,8.75,23.0,23.0,23.75,12.25,12.75,14.25,7.75,11.5,Counter-attacks,18,0,4-4-2,4,4,2,2,-6,12,ZTZEUPQZEHUQEW,2040100100,A,Iran,13.0,15.75,14.5,15.5,15.25,19.0,16.0,8.75,10.75,Normal,0,0,3-5-2,3,5,2,0,7,11,ZHEHEUUHTUHEUP,3010300,H,34468479,Ira,2024-09-06,CA,WC1,11.56458451902261,442ca,NDN-WNON-NON-N
65,2024-08-30 20:00:00+02:00,88,World Cup,13.3545,9.1527,19.613,18.5669,Ukraina,15.25,15.75,14.5,15.5,8.75,18.75,17.75,8.25,10.0,Normal,0,0,2-5-3,2,5,3,3,0,13,ZEZEEUHZUUZPHP,4030040000,H,SÃ£o TomÃ© e PrÃ­ncipe,15.0,11.75,14.75,14.0,12.0,19.0,15.5,9.75,10.75,Normal,0,0,2-5-3,2,5,3,3,10,16,ZEHEEUQHQHQWQU,30003000,A,34468430,SÃ£o,2024-08-30,N,WC1,13.35453034624109,bal,N-W--NMNNWNNNN
66,2024-08-26 20:00:00+02:00,88,World Cup,11.7065,12.2355,17.2894,8.7777,Ukraina,10.25,17.25,17.5,18.0,11.5,16.25,8.25,8.5,10.75,Normal,0,0,3-4-3,3,4,3,2,0,10,ZQEZETQHZHEQPT,20100002,H,Prathet Thai,7.75,23.5,23.25,24.0,18.75,9.5,12.0,8.25,11.75,Counter-attacks,15,0,4-4-2,4,4,2,1,-10,12,ZPZEZQQHUEUHEU,2042042040,A,34468386,Pra,2024-08-26,N,WC1,11.706482628705611,343,NN-N-DNONN-NND
67,2024-08-23 20:00:00+02:00,88,World Cup,15.9337,14.0943,14.6164,14.8774,Ukraina,10.5,18.25,18.75,18.5,13.5,14.0,14.25,9.0,11.75,Normal,0,0,3-5-2,3,5,2,0,-1,10,ZQEZETQZHQQQET,3000002,A,Colombia,11.5,17.5,17.0,17.25,16.0,17.25,15.75,9.5,11.0,Normal,0,0,3-5-2,3,5,2,1,0,15,ZQEUEQUHUUQQQE,3010300,H,34468334,Col,2024-08-23,N,WC1,15.933701153460108,bal,NN-N-NMNNNNN-D
68,2024-08-16 20:00:00+02:00,88,Friendly,,,,,Ukraina,9.5,21.25,20.5,20.75,12.5,11.0,5.75,7.5,11.25,Pressing,11,0,4-5-1,4,5,1,0,0,9,ZTZEZZUTHTQHEE,402010030,H,Suomi,5.75,21.75,20.0,19.5,15.75,13.5,14.25,8.75,12.25,Counter-attacks,18,0,4-4-2,4,4,2,1,0,10,ZHUEHQUUEUUUEQ,400000000,A,34429810,Suo,2024-08-16,Pr,F,,AoD,NNW-NDNONNMN--
69,2024-08-09 20:00:00+02:00,88,Friendly,,,,,Ukraina,7.25,20.5,18.5,21.75,13.25,11.75,14.25,8.5,11.5,Counter-attacks,19,0,4-4-2,4,4,2,1,0,10,ZTHEQPQHEQUTEH,440000020,H,Eesti,5.5,21.0,23.5,21.0,11.75,10.5,12.25,7.5,11.25,Counter-attacks,18,0,4-4-2,4,4,2,0,-10,11,ZHHEUUUUEHQEQH,0,A,34397411,Ees,2024-08-09,CA,F,,442ca,NNW-WNNN-NND-N
70,2024-08-02 20:00:00+02:00,88,Europe Cup,14.2025,15.3073,14.7702,15.0387,Ukraina,17.75,17.75,16.75,17.75,14.25,13.75,14.0,8.75,11.5,Normal,0,0,3-5-2,3,5,2,2,0,13,ZQEZETUHQTQTEQ,100000020,H,LÃ«tzebuerg,16.25,16.75,15.75,15.0,12.5,13.5,11.75,7.5,10.5,Play creatively,24,0,3-5-2,3,5,2,1,-10,10,ZHEUEHQUUUUEHW,103000300,A,34024778,LÃ«t,2024-08-02,N,CC,14.20253699756261,bal,NN-O-NNNNNND-N
71,2024-07-26 20:00:00+02:00,88,Europe Cup,8.4975,15.4342,5.7551,17.7886,Ukraina,6.25,23.25,22.5,24.25,14.75,5.5,17.0,8.25,12.25,Counter-attacks,22,0,5-4-1,5,4,1,0,-3,12,ZQTZZHQQEZUEEQ,404014414,A,Hrvatska,14.75,20.5,22.0,20.75,11.5,10.75,12.0,8.25,12.25,Normal,0,0,3-5-2,3,5,2,2,0,14,ZHETEHQHUHQPQE,0,H,34024753,Hrv,2024-07-26,CA,CC,8.49754813757514,hardca,NNWNWNOW-WO--W
72,2024-07-19 20:00:00+02:00,88,Europe Cup,14.0694,13.9595,15.5105,15.769,Ukraina,15.5,16.75,17.75,18.0,13.5,15.0,15.25,8.5,11.0,Normal,0,0,3-5-2,3,5,2,1,0,11,ZHEZEQUHTUQQET,2,H,Espana,14.5,18.75,17.75,18.25,13.75,14.5,13.5,10.5,12.75,Play creatively,24,0,3-5-2,3,5,2,2,-10,19,UHEHEUQQHHQQQE,103000300,A,34024731,Esp,2024-07-19,N,CC,14.06936872052263,bal,NN-N-NNNNNNN-D
73,2024-07-12 20:00:00+02:00,88,Europe Cup,15.3831,14.7338,14.4798,14.4798,Ukraina,15.0,17.75,18.0,18.0,14.5,14.25,14.25,8.25,11.0,Normal,0,0,3-5-2,3,5,2,1,0,14,ZQEZEHQTHUUWET,2,A,Cymru,16.75,16.75,15.75,16.5,12.5,14.75,14.75,7.25,10.5,Normal,0,0,3-5-2,3,5,2,2,3,13,ZTEHEQUQZHQEQQ,3011000,H,34024707,Cym,2024-07-12,N,CC,15.383063851472434,bal,NN-N-NNNNNNN-D
74,2024-07-05 20:00:00+02:00,88,Europe Cup,14.9949,8.9616,19.5047,11.5974,Ukraina,14.0,10.5,18.25,10.75,8.5,18.5,11.0,7.75,10.5,Attack in the middle,27,0,2-5-3,2,5,3,3,0,13,ZEZEHEUTQHUQPT,1030003000,H,Polska,6.5,22.5,23.5,23.5,21.0,7.75,19.0,8.0,11.25,Counter-attacks,27,0,5-3-2,5,3,2,0,-10,13,ZQTTQQQZEEQQEQ,4014144,A,34024683,Pol,2024-07-05,AIM,CC,14.99492980782568,bal,N-O-N-MNNNMNNN
75,2024-06-28 20:00:00+02:00,88,Europe Cup,15.2132,14.7067,16.0197,14.7067,Ukraina,15.0,17.0,16.25,17.0,14.0,15.25,14.0,6.75,10.5,Normal,0,0,3-5-2,3,5,2,4,0,12,UZEZEHUTHUQQEW,100000000,A,LÃ«tzebuerg,16.25,15.5,13.0,15.5,15.0,16.75,14.5,8.0,10.0,Normal,0,0,2-5-3,2,5,3,5,0,11,ZUEEEHUQUUHHQP,200100000,H,34024657,LÃ«t,2024-06-28,N,CC,15.213167528756006,bal,NN-O-NNNNNNN-N
76,2024-06-24 20:00:00+02:00,88,Europe Cup,13.6473,15.5928,17.7435,15.5928,Ukraina,16.75,17.25,16.5,17.25,14.5,16.5,14.5,8.25,11.0,Normal,0,0,3-5-2,3,5,2,1,0,13,ZUEZEHQTPUUQEH,0,H,Hrvatska,16.5,17.0,17.75,17.75,13.25,14.75,12.5,9.0,12.0,Normal,0,0,3-5-2,3,5,2,0,0,15,ZHEPEHUHQUQWUE,3000300,A,34024635,Hrv,2024-06-24,N,CC,13.6473238753015,bal,NN-N-NNNNNNN-N
77,2024-06-21 20:00:00+02:00,88,Europe Cup,16.2582,13.8714,16.2723,14.9385,Ukraina,13.0,17.0,16.75,17.25,13.0,15.25,14.0,8.0,11.25,Normal,0,0,3-5-2,3,5,2,2,0,13,ZHEZEUQTPHUQEH,103000000,A,Espana,14.75,16.75,17.0,16.75,15.0,16.0,14.75,10.75,13.0,Play creatively,27,0,3-5-2,3,5,2,3,0,15,UUEUEUQHHUUEUQ,3000300,H,34024610,Esp,2024-06-21,N,CC,16.25816895656468,bal,NN-O-NMNNNNN-N
78,2024-06-17 20:00:00+02:00,88,Europe Cup,13.7052,14.2215,16.3682,16.3682,Ukraina,12.0,17.75,17.5,17.5,13.25,15.25,15.25,7.5,11.0,Normal,0,0,3-5-2,3,5,2,0,0,13,ZZEZEHQHUPUQEH,100,H,Cymru,11.5,16.25,15.75,17.25,8.75,15.0,11.25,6.75,9.75,Play creatively,22,0,3-5-2,3,5,2,0,-4,11,ZQEHEHUHZQUQEW,2023110300,A,34024589,Cym,2024-06-17,N,CC,13.70515039458218,bal,NN-N-NNNNNON-N
79,2024-06-14 20:00:00+02:00,88,Europe Cup,8.7256,18.9006,4.6604,16.8293,Ukraina,5.75,24.25,22.75,23.25,18.25,4.5,16.25,8.5,13.0,Counter-attacks,22,0,5-4-1,5,4,1,0,-3,12,ZUZZTZQHEQUTEE,404014414,A,Polska,11.25,19.25,18.75,19.0,14.25,14.5,15.25,7.0,10.5,Normal,0,0,3-5-2,3,5,2,2,0,12,ZUEUEUUHHHQTEP,3000000,H,34024563,Pol,2024-06-14,CA,CC,8.725598250704346,hardca,NNWNWNOW-WOW--
80,2024-06-07 20:00:00+02:00,88,Friendly,,,,,Ukraina,6.0,17.25,21.25,18.0,9.75,11.75,13.25,8.0,11.5,Counter-attacks,22,0,5-3-2,5,3,2,0,10,11,ZZZHZUETEQUHET,0,H,Moldova,3.0,20.25,19.25,20.5,12.75,7.25,13.0,6.5,9.75,Counter-attacks,22,0,5-3-2,5,3,2,3,-10,10,ZUSQUSZEHEQTEQ,400011214,A,34034052,Mol,2024-06-07,CA,F,,hardca,NNNNNN-N-NNN-N
81,2024-05-31 20:00:00+02:00,88,Friendly,,,,,Ukraina,8.5,19.75,20.5,18.5,14.0,14.25,13.5,8.75,11.5,Normal,0,0,3-4-3,3,4,3,4,-3,12,UUEZEQQHEHZHTQ,20,H,Bulgaria,7.25,17.0,17.0,16.75,13.75,13.75,14.25,6.75,9.0,Normal,0,0,3-4-3,3,4,3,1,0,9,ZUEPEUHQEQUQTQ,23043000,A,34002303,Bul,2024-05-31,N,F,,343,NN-N-NNN-NNNDN
82,2024-05-24 20:00:00+02:00,86,Friendly,,,,,Ukraina,7.75,21.25,25.75,21.25,11.75,9.75,12.0,8.5,12.5,Counter-attacks,24,0,5-3-2,5,3,2,3,-5,16,UQQHZZUEUEQQEH,0,H,Cyprus,6.0,15.5,17.5,17.5,6.0,10.5,9.75,5.75,9.5,Counter-attacks,20,0,5-3-2,5,3,2,1,10,8,ZZPTPHETEpQEHH,2400202000,A,33849425,Cyp,2024-05-24,CA,F,,hardca,NNNNNNN-N-NN-N
83,2024-05-17 20:00:00+02:00,86,Friendly,,,,,Ukraina,7.25,22.25,26.25,22.0,12.0,10.5,11.5,8.75,12.25,Counter-attacks,25,0,5-3-2,5,3,2,4,-5,13,UQQHZZQEpEQHEQ,2000,H,Cyprus,9.0,13.0,16.5,13.0,5.25,10.75,10.5,5.5,7.25,Normal,0,0,4-4-2,4,4,2,0,0,9,HPHEUHEpZUUEHW,200000,A,33762550,Cyp,2024-05-17,CA,F,,hardca,NNNNNNN-D-NN-N
84,2024-05-10 20:00:00+02:00,86,Friendly,,,,,Ukraina,8.25,24.25,26.75,23.0,12.0,7.75,10.75,8.75,13.25,Counter-attacks,23,0,5-4-1,5,4,1,3,-5,12,UQTZQZQHEpQEHE,400000200,A,Cyprus,10.5,10.25,12.0,13.5,11.0,16.0,14.0,7.25,8.75,Normal,0,0,2-5-3,2,5,3,0,0,9,ZEHEEUUTHTQPUH,1000100000,H,33376425,Cyp,2024-05-10,CA,F,,hardca,NNWNNNNN-DN-N-
85,2024-05-03 20:00:00+02:00,86,Nations Cup,15.2539,13.2921,17.4622,16.1591,Ukraina,14.0,12.0,14.75,13.25,12.75,16.75,15.5,9.0,11.0,Play creatively,22,0,2-5-3,2,5,3,5,0,13,UEZEEQQUPHHHWT,2,A,Panama,5.0,22.25,24.25,22.0,16.75,10.0,5.5,10.25,13.25,Counter-attacks,22,0,5-2-3,5,2,3,1,-10,12,UHHHPPUEUEEHPT,400212400,H,33341133,Pan,2024-05-03,PC,NC,15.253938096823248,PC,N-N--NNNNNNNND
86,2024-04-26 20:00:00+02:00,86,Nations Cup,9.9524,13.1671,7.2046,13.1671,Ukraina,7.5,23.0,21.5,21.0,13.25,7.25,13.25,7.5,11.25,Pressing,14,0,4-5-1,4,5,1,1,-10,13,UPQEPQUHpQQEEP,2402142410,H,Cuba,12.75,9.75,11.75,14.25,14.75,19.0,19.5,8.75,9.75,Normal,0,0,2-5-3,2,5,3,4,10,13,ZEHEEPHQUHQWHT,1000140000,A,33298311,Cub,2024-04-26,Pr,NC,9.952428079099649,AoD,NDW-NDOWDWO--N
87,2024-04-19 20:00:00+02:00,86,Nations Cup,14.6062,15.2907,17.364,15.5499,Ukraina,16.0,16.5,15.5,16.25,14.75,16.75,15.0,8.75,11.5,Normal,0,0,2-5-3,2,5,3,4,1,15,UZEEEQQUPHUQWH,0,A,Northern Ireland,13.25,15.0,16.5,15.75,14.25,15.5,15.25,8.0,10.75,Normal,0,0,3-5-2,3,5,2,0,4,12,UUEUEQHHZHUPEH,210000,H,33256741,Nor,2024-04-19,N,NC,14.60617386255087,bal,NN---NNNNNNNNN
88,2024-04-12 20:00:00+02:00,86,Nations Cup,11.3351,14.5333,13.2584,14.0233,Ukraina,9.0,18.75,22.5,20.25,14.25,13.0,13.75,8.0,11.5,Counter-attacks,19,0,4-4-2,4,4,2,1,-1,15,UPQEZQQpEHUHEQ,2002020000,A,Hanguk,12.75,17.5,15.5,12.75,14.5,16.5,13.5,8.0,10.75,Normal,0,0,3-5-2,3,5,2,2,0,14,UHEQEZUTZHZUEQ,103000300,H,33215939,Han,2024-04-12,CA,NC,11.33509494662098,442ca,NDN-NDND-NNN-N
89,2024-04-05 20:00:00+02:00,86,Nations Cup,14.6349,14.5364,15.5747,14.7959,Ukraina,14.75,17.0,16.25,16.25,14.0,15.0,14.25,8.0,11.0,Normal,0,0,3-5-2,3,5,2,1,0,14,UPEZEQUHPQQEQH,100001000,A,Al Kuwayt,7.75,22.75,20.5,20.75,20.75,7.5,18.75,9.0,11.75,Counter-attacks,19,0,4-4-2,4,4,2,0,-10,11,ZQZEZQQHEHQUEU,400144044,H,33173484,Al ,2024-04-05,N,NC,14.634907733726571,bal,NN-O-NNNNON-NN
90,2024-03-29 20:00:00+01:00,86,Nations Cup,14.0485,15.1378,16.4893,11.083,Ukraina,14.25,18.0,17.25,11.75,14.0,15.25,10.25,9.25,11.25,Normal,0,0,2-5-3,2,5,3,3,0,13,ZQEPEEUPPHHHPT,100003002,H,Cymru,6.75,22.75,21.75,23.25,5.75,8.5,17.5,7.75,11.0,Counter-attacks,22,0,5-3-2,5,3,2,0,-10,12,ZQZPHZQEEUQQEQ,2004024004,A,33129469,Cym,2024-03-29,N,NC,14.048479224276562,bal,NN-O--NNNNMNND
91,2024-03-22 20:00:00+01:00,86,Nations Cup,15.0737,14.9979,17.4083,15.5335,Ukraina,12.75,15.0,16.0,15.5,14.0,16.25,14.5,8.75,11.0,Normal,0,0,3-5-2,3,5,2,2,0,14,ZPEPEQUHUQHHEW,0,A,BÃ©nin,14.75,19.5,20.25,18.25,11.5,12.0,11.5,9.25,12.25,Normal,0,0,3-5-2,3,5,2,4,0,16,ZHEPEQUTHQTPEU,101000,H,33084867,BÃ©n,2024-03-22,N,NC,15.073739625744055,bal,NN-N-NNNNNNN-N
92,2024-03-15 20:00:00+01:00,86,Nations Cup,11.5976,17.1149,18.4314,16.5883,Ukraina,11.75,16.5,15.25,15.75,16.25,17.5,15.75,9.75,12.0,Normal,0,0,3-4-3,3,4,3,1,3,13,ZTEPEQUHEUQQPH,100000000,H,Nicaragua,13.75,18.5,19.0,19.25,14.75,11.5,14.0,8.25,11.5,Normal,0,0,3-5-2,3,5,2,3,-4,12,ZUEPEQHHpHUTEQ,421020,A,33037928,Nic,2024-03-15,N,NC,11.59755195993262,343,NN-O-NNN-NNNNN
93,2024-03-08 20:00:00+01:00,86,Nations Cup,15.7293,17.0034,18.2723,13.958,Ukraina,13.25,17.5,15.5,10.0,16.75,18.0,13.75,9.0,11.0,Normal,0,0,2-5-3,2,5,3,0,0,13,ZQEPEEUHUPHHTW,20,A,Andorra,13.0,18.25,19.0,18.5,11.75,11.75,10.75,8.5,11.25,Normal,0,0,3-5-2,3,5,2,2,-10,12,ZHEUEUUHHpUUPE,103002300,H,32992033,And,2024-03-08,N,NC,15.7292950395252,bal,NN-N--NNNNNNDN
94,2024-03-01 20:00:00+01:00,86,Nations Cup,16.1392,12.2528,14.5991,12.5135,Ukraina,13.5,18.0,18.75,17.5,11.75,14.0,12.0,8.25,11.75,Normal,0,0,3-5-2,3,5,2,2,0,12,ZTEZEQQHUPUWEH,103000300,A,Slovenija,5.75,22.0,20.25,20.75,17.75,11.25,17.5,8.0,10.5,Counter-attacks,20,0,5-3-2,5,3,2,0,-5,12,ZQZHTHTQEEQQEH,404140144,H,32927629,Slo,2024-03-01,N,NC,16.139217515364543,bal,NN-O-NMNNNMN-N
95,2024-02-23 20:00:00+01:00,86,Nations Cup,13.211,12.366,14.427,11.8507,Ukraina,13.0,18.5,18.25,18.0,12.0,14.0,11.5,8.25,11.5,Pressing,12,0,3-5-2,3,5,2,2,-4,13,ZTEZEQQHPUUEPH,2123000300,H,Osterreich,14.75,16.5,17.0,15.5,14.5,18.75,16.5,9.5,11.5,Normal,0,0,2-5-3,2,5,3,3,0,15,ZEUEEQUpHQQQWU,32110000,A,32894742,Ost,2024-02-23,Pr,NC,13.211006887955731,AoD,ND-O-DMNNNM-NN
96,2024-02-16 20:00:00+01:00,86,Nations Cup,16.6088,13.847,13.5857,13.5857,Ukraina,13.0,18.0,18.25,17.25,13.25,13.0,13.0,8.0,11.5,Normal,0,0,3-5-2,3,5,2,2,0,13,ZTEZEPUZUPQHET,103000302,A,Severna Makedonija,8.5,17.25,19.25,18.5,15.0,9.0,18.5,7.5,10.5,Counter-attacks,15,0,4-4-2,4,4,2,1,-3,11,ZQHEPTZPEUQUEZ,104144,H,32859331,Sev,2024-02-16,N,NC,16.608820501595464,bal,NN-O-NMNNNMN-D
97,2024-02-09 20:00:00+01:00,86,Nations Cup,11.984,14.5853,13.2348,13.5049,Ukraina,14.25,18.25,20.25,19.5,13.5,12.25,12.5,7.5,11.75,Normal,0,0,3-5-2,3,5,2,2,3,12,ZPEZETQUPHUHEP,1100000,H,Norge,13.75,15.0,15.75,17.0,15.0,17.75,16.5,9.75,12.25,Normal,0,0,3-4-3,3,4,3,0,0,16,ZZEUEUHHEHUQTQ,103003020,A,32817223,Nor,2024-02-09,N,NC,11.984006299880116,bal,NN-N-NOONNNN-N
98,2024-02-02 20:00:00+01:00,86,Nations Cup,12.8225,15.2014,16.8015,15.7347,Ukraina,12.5,16.25,18.0,18.0,14.25,15.75,14.75,8.0,11.0,Normal,0,0,3-5-2,3,5,2,1,0,13,ZPEZETUHZUQPEH,0,H,CuraÃ§ao,15.0,17.25,18.5,17.0,13.0,13.25,12.5,8.5,11.5,Play creatively,25,0,3-5-2,3,5,2,3,0,14,UTEZETUUQHQEWU,3000300,A,32650972,Cur,2024-02-02,N,NC,12.822513803316454,bal,NN-N-NNNNNNN-N
